00 1c 02 03 04 
00 1c 02 03 05 
00 1c 02 03 07 
00 25 27 1d 08 12 
00 25 27 1d 09 0c 
00 25 27 1d 0e 
00 25 27 1d 0f 
00 25 27 1d 17 03 
00 25 27 1d 18 0c 
00 25 27 1d 18 
00 25 27 1d 19 03 
00 25 27 1d 1a 
00 25 27 1d 1f 15 
00 25 27 1d 22 
00 25 27 1d 23 
00 25 27 1d 
00 25 27 20 03 
00 25 27 20 17 0c 
00 25 27 20 18 03 
00 25 27 20 18 
00 25 27 20 19 0c 
00 25 27 20 1a 
00 25 27 20 1f 15 
00 25 27 20 
00 25 27 21 02 03 
00 25 27 21 03 0c 
00 25 27 21 09 1c 
00 25 27 21 0e 03 
00 25 27 21 0f 03 
00 25 27 21 11 0c 
00 25 27 21 17 0c 
00 25 27 21 18 0c 
00 25 27 21 19 0c 
00 25 27 21 1a 03 
00 25 27 21 22 0c 
00 25 27 21 23 03 
00 25 27 21 24 03 
00 25 27 21 
00 25 27 22 02 
00 25 27 22 03 03 
00 25 27 22 03 
00 25 27 22 08 
00 25 27 22 0e 
00 25 27 22 0f 
00 25 27 22 17 20 
00 25 27 22 18 
00 25 27 22 1a 
00 25 27 22 1f 1d 
00 25 27 22 21 
00 25 27 22 22 
00 25 27 22 23 0c 
00 25 27 22 23 
00 25 27 22 24 0c 
00 25 27 22 24 
00 25 27 22 
00 25 27 23 02 03 
00 25 27 23 09 0c 
00 25 27 23 09 
00 25 27 23 1a 03 
00 25 27 24 02 03 
00 25 27 24 03 0c 
00 25 27 24 08 0b 
00 25 27 24 09 20 
00 25 27 24 0f 03 
00 25 27 24 11 0c 
00 25 27 24 17 0c 
00 25 27 24 18 0c 
00 25 27 24 19 0c 
00 25 27 24 1a 03 
00 25 27 24 22 0c 
00 25 27 24 23 03 
00 25 27 24 24 03 
00 25 27 24 
00 25 
00 03 00 00 09 04 
00 03 00 00 27 
00 03 00 04 03 
00 03 00 04 04 
00 03 00 04 0e 
00 03 00 04 17 
00 03 00 04 18 
00 03 00 04 27 00 
00 03 00 04 27 
00 03 00 05 09 00 
00 03 00 05 0e 00 
00 03 00 05 17 01 
00 03 00 05 17 
00 03 00 05 20 01 
00 03 00 06 04 
00 03 00 06 08 
00 03 00 06 0e 
00 03 00 06 0f 
00 03 00 06 17 
00 03 00 06 18 00 
00 03 00 06 18 
00 03 00 06 1f 03 
00 03 00 06 1f 
00 03 00 06 20 
00 03 00 06 27 
00 03 00 07 09 02 
00 03 00 07 18 02 
00 03 00 07 1f 04 
00 03 00 07 20 03 
00 03 00 07 27 02 
00 03 00 0b 02 
00 03 00 0b 03 
00 03 00 0b 04 
00 03 00 0b 08 
00 03 00 0b 09 07 
00 03 00 0b 0e 
00 03 00 0b 0f 
00 03 00 0b 11 
00 03 00 0b 1f 
00 03 00 0b 20 
00 03 00 0b 27 
00 03 00 0c 02 
00 03 00 0c 04 
00 03 00 0c 0e 
00 03 00 0c 11 
00 03 00 0c 19 
00 03 00 0c 1f 
00 03 00 0c 20 
00 03 00 0c 27 
00 03 00 0d 17 00 
00 03 00 0d 18 00 
00 03 00 0d 19 
00 03 00 0d 1f 00 
00 03 00 13 04 
00 03 00 13 08 00 
00 03 00 13 09 
00 03 00 13 0e 
00 03 00 13 0f 
00 03 00 13 10 00 
00 03 00 13 10 
00 03 00 13 11 00 
00 03 00 13 17 00 
00 03 00 13 18 00 
00 03 00 13 19 
00 03 00 13 1f 00 
00 03 00 13 20 
00 03 00 14 03 
00 03 00 14 04 
00 03 00 14 0e 
00 03 00 14 0f 
00 03 00 14 18 
00 03 00 14 19 
00 03 00 14 20 
00 03 00 14 27 
00 03 00 15 04 00 
00 03 00 15 08 00 
00 03 00 15 08 
00 03 00 15 09 
00 03 00 15 0e 
00 03 00 15 0f 
00 03 00 15 11 00 
00 03 00 15 17 
00 03 00 15 18 00 
00 03 00 15 19 
00 03 00 15 1f 
00 03 00 15 20 00 
00 03 00 1b 08 00 
00 03 00 1b 20 00 
00 03 00 1c 04 
00 03 00 1d 04 00 
00 03 00 1d 04 
00 03 00 1d 09 04 
00 03 00 1d 0e 
00 03 00 1d 0f 
00 03 00 1d 11 
00 03 00 1d 19 
00 03 00 24 03 
00 03 00 24 04 
00 03 00 24 08 
00 03 00 24 0e 
00 03 00 24 0f 
00 03 00 25 10 00 
00 03 00 25 1f 00 
00 03 00 25 20 00 
00 03 00 
00 03 02 00 0f 04 
00 03 02 00 10 04 
00 03 02 00 11 04 
00 03 02 00 17 04 
00 03 02 00 17 
00 03 02 00 18 04 
00 03 02 00 19 04 
00 03 02 00 20 0c 
00 03 02 00 27 04 
00 03 02 00 
00 03 02 04 04 
00 03 02 04 05 06 
00 03 02 04 08 00 
00 03 02 04 0e 00 
00 03 02 04 0f 00 
00 03 02 04 10 0c 
00 03 02 04 18 00 
00 03 02 04 27 04 
00 03 02 05 06 01 
00 03 02 05 08 00 
00 03 02 05 09 02 
00 03 02 05 0e 00 
00 03 02 05 0f 01 
00 03 02 05 10 02 
00 03 02 05 17 01 
00 03 02 05 17 
00 03 02 05 19 00 
00 03 02 05 20 01 
00 03 02 06 04 
00 03 02 06 05 00 
00 03 02 06 05 
00 03 02 06 06 00 
00 03 02 06 06 
00 03 02 06 08 00 
00 03 02 06 08 
00 03 02 06 09 0b 
00 03 02 06 0e 00 
00 03 02 06 0e 
00 03 02 06 0f 00 
00 03 02 06 0f 
00 03 02 06 11 00 
00 03 02 06 17 00 
00 03 02 06 17 
00 03 02 06 18 00 
00 03 02 06 18 
00 03 02 06 19 00 
00 03 02 06 1f 
00 03 02 06 20 00 
00 03 02 06 20 
00 03 02 06 27 02 
00 03 02 06 27 
00 03 02 06 
00 03 02 07 06 03 
00 03 02 07 08 04 
00 03 02 07 0e 03 
00 03 02 07 0f 03 
00 03 02 07 11 03 
00 03 02 07 17 03 
00 03 02 07 18 03 
00 03 02 07 19 03 
00 03 02 07 1f 1c 
00 03 02 07 20 03 
00 03 02 07 27 03 
00 03 02 07 
00 03 02 0b 04 
00 03 02 0b 05 
00 03 02 0b 06 
00 03 02 0b 08 
00 03 02 0b 0e 
00 03 02 0b 0f 04 
00 03 02 0b 0f 
00 03 02 0b 11 
00 03 02 0b 17 04 
00 03 02 0b 1f 
00 03 02 0b 20 
00 03 02 0b 27 
00 03 02 0c 04 04 
00 03 02 0c 06 00 
00 03 02 0c 09 04 
00 03 02 0c 0f 00 
00 03 02 0c 10 00 
00 03 02 0c 20 00 
00 03 02 0d 06 00 
00 03 02 0d 06 
00 03 02 0d 08 00 
00 03 02 0d 09 04 
00 03 02 0d 0e 00 
00 03 02 0d 0f 00 
00 03 02 0d 10 04 
00 03 02 0d 11 00 
00 03 02 0d 17 00 
00 03 02 0d 18 00 
00 03 02 0d 19 00 
00 03 02 0e 04 04 
00 03 02 0e 04 
00 03 02 0e 06 00 
00 03 02 0e 08 00 
00 03 02 0e 08 
00 03 02 0e 09 04 
00 03 02 0e 0e 00 
00 03 02 0e 0e 
00 03 02 0e 0f 00 
00 03 02 0e 0f 
00 03 02 0e 10 04 
00 03 02 0e 11 00 
00 03 02 0e 17 00 
00 03 02 0e 18 00 
00 03 02 0e 19 00 
00 03 02 0e 20 00 
00 03 02 0e 20 
00 03 02 0e 27 04 
00 03 02 0e 27 
00 03 02 13 05 00 
00 03 02 13 05 
00 03 02 13 0e 00 
00 03 02 13 0f 00 
00 03 02 13 10 00 
00 03 02 13 11 00 
00 03 02 13 17 00 
00 03 02 13 18 00 
00 03 02 13 19 00 
00 03 02 13 20 00 
00 03 02 13 27 14 
00 03 02 14 05 
00 03 02 14 06 
00 03 02 14 0e 
00 03 02 14 0f 00 
00 03 02 14 0f 
00 03 02 14 11 
00 03 02 14 18 00 
00 03 02 14 18 
00 03 02 14 19 
00 03 02 14 20 
00 03 02 14 27 
00 03 02 15 04 
00 03 02 15 05 
00 03 02 15 06 00 
00 03 02 15 08 00 
00 03 02 15 0f 04 
00 03 02 15 10 00 
00 03 02 15 11 00 
00 03 02 15 18 00 
00 03 02 15 19 00 
00 03 02 15 1f 04 
00 03 02 15 20 00 
00 03 02 15 
00 03 02 1c 04 
00 03 02 1c 05 
00 03 02 1c 07 
00 03 02 1c 0e 00 
00 03 02 1c 0f 00 
00 03 02 1c 20 00 
00 03 02 1c 
00 03 02 1d 04 
00 03 02 1d 06 00 
00 03 02 1d 09 
00 03 02 1d 0e 
00 03 02 1d 0f 
00 03 02 1d 11 18 
00 03 02 1d 17 18 
00 03 02 25 05 00 
00 03 02 25 06 00 
00 03 02 25 08 00 
00 03 02 25 09 04 
00 03 02 25 0e 00 
00 03 02 25 0f 00 
00 03 02 25 10 04 
00 03 02 25 17 00 
00 03 02 25 20 00 
00 03 03 00 08 04 
00 03 03 00 09 04 
00 03 03 00 0e 
00 03 03 00 11 04 
00 03 03 00 18 04 
00 03 03 05 07 01 
00 03 03 05 08 00 
00 03 03 05 08 
00 03 03 05 09 00 
00 03 03 05 0e 00 
00 03 03 05 10 0c 
00 03 03 05 10 
00 03 03 05 1f 0b 
00 03 03 06 00 00 
00 03 03 06 00 
00 03 03 06 06 00 
00 03 03 06 06 
00 03 03 06 07 00 
00 03 03 06 07 
00 03 03 06 08 00 
00 03 03 06 08 
00 03 03 06 09 00 
00 03 03 06 0e 00 
00 03 03 06 0e 
00 03 03 06 0f 00 
00 03 03 06 0f 
00 03 03 06 10 0d 
00 03 03 06 17 
00 03 03 06 18 00 
00 03 03 06 18 
00 03 03 06 1f 
00 03 03 06 27 
00 03 03 07 07 03 
00 03 03 07 08 0b 
00 03 03 07 09 03 
00 03 03 07 10 0d 
00 03 03 07 18 03 
00 03 03 07 27 0c 
00 03 03 0b 06 
00 03 03 0b 07 
00 03 03 0b 08 
00 03 03 0b 09 
00 03 03 0b 0e 
00 03 03 0b 0f 
00 03 03 0b 11 
00 03 03 0b 1f 05 
00 03 03 0b 1f 
00 03 03 0b 27 
00 03 03 0c 06 
00 03 03 0c 07 00 
00 03 03 0c 0e 
00 03 03 0c 10 0a 
00 03 03 0c 11 
00 03 03 0c 1f 05 
00 03 03 0c 27 
00 03 03 0d 08 
00 03 03 0d 0e 
00 03 03 0d 0f 
00 03 03 0d 1f 
00 03 03 0e 07 00 
00 03 03 0e 08 00 
00 03 03 0e 09 
00 03 03 0e 0e 00 
00 03 03 0e 0f 00 
00 03 03 0e 17 00 
00 03 03 0e 18 00 
00 03 03 0e 1f 05 
00 03 03 0e 27 05 
00 03 03 0e 27 
00 03 03 13 06 00 
00 03 03 13 06 
00 03 03 13 08 00 
00 03 03 13 0e 
00 03 03 13 18 00 
00 03 03 13 18 
00 03 03 13 1f 00 
00 03 03 13 27 05 
00 03 03 14 07 
00 03 03 14 0e 
00 03 03 14 0f 
00 03 03 14 18 
00 03 03 14 27 
00 03 03 15 06 
00 03 03 15 07 00 
00 03 03 15 09 
00 03 03 15 0e 
00 03 03 15 0f 
00 03 03 15 10 0c 
00 03 03 15 11 00 
00 03 03 15 18 00 
00 03 03 1b 08 00 
00 03 03 1b 0f 00 
00 03 03 1c 08 00 
00 03 03 1c 0e 
00 03 03 1c 0f 
00 03 03 1c 10 0d 
00 03 03 1c 17 
00 03 03 1c 1f 0d 
00 03 03 1d 07 00 
00 03 03 1d 08 
00 03 03 1d 09 
00 03 03 1d 0f 00 
00 03 03 1d 18 18 
00 03 03 1d 27 06 
00 03 03 24 06 
00 03 03 24 08 
00 03 03 24 09 0e 
00 03 03 24 09 
00 03 03 24 0e 
00 03 03 24 1f 
00 03 03 25 06 00 
00 03 03 25 07 00 
00 03 03 
00 03 04 00 20 05 
00 03 04 00 27 04 
00 03 04 04 00 
00 03 04 04 10 00 
00 03 04 04 11 
00 03 04 04 17 
00 03 04 04 18 
00 03 04 04 1f 00 
00 03 04 04 27 00 
00 03 04 04 27 
00 03 04 05 01 01 
00 03 04 05 09 00 
00 03 04 05 19 00 
00 03 04 05 20 01 
00 03 04 06 00 00 
00 03 04 06 00 
00 03 04 06 01 00 
00 03 04 06 01 
00 03 04 06 08 
00 03 04 06 0f 00 
00 03 04 06 0f 
00 03 04 06 10 00 
00 03 04 06 17 
00 03 04 06 19 00 
00 03 04 06 1f 
00 03 04 06 20 00 
00 03 04 06 20 
00 03 04 06 27 
00 03 04 07 00 03 
00 03 04 07 01 03 
00 03 04 07 18 03 
00 03 04 07 20 03 
00 03 04 07 27 03 
00 03 04 0b 00 
00 03 04 0b 01 
00 03 04 0b 08 
00 03 04 0b 09 
00 03 04 0b 0f 
00 03 04 0b 11 
00 03 04 0b 1f 
00 03 04 0b 20 
00 03 04 0b 27 
00 03 04 0c 00 
00 03 04 0c 10 00 
00 03 04 0c 11 
00 03 04 0c 19 
00 03 04 0c 1f 
00 03 04 0c 20 
00 03 04 0c 27 
00 03 04 0d 00 00 
00 03 04 0d 09 04 
00 03 04 0d 10 00 
00 03 04 0d 17 00 
00 03 04 0d 17 
00 03 04 0d 18 00 
00 03 04 0d 19 
00 03 04 0e 00 00 
00 03 04 0e 09 
00 03 04 0e 10 00 
00 03 04 0e 17 00 
00 03 04 0e 18 00 
00 03 04 0e 19 00 
00 03 04 0e 1f 
00 03 04 0e 20 00 
00 03 04 0e 27 00 
00 03 04 0e 27 
00 03 04 13 00 
00 03 04 13 08 00 
00 03 04 13 10 
00 03 04 13 18 00 
00 03 04 13 18 
00 03 04 13 19 
00 03 04 13 1f 
00 03 04 13 20 
00 03 04 13 27 
00 03 04 14 00 
00 03 04 14 01 
00 03 04 14 0f 
00 03 04 14 18 
00 03 04 14 19 
00 03 04 14 20 
00 03 04 14 27 
00 03 04 15 01 
00 03 04 15 08 00 
00 03 04 15 08 
00 03 04 15 09 
00 03 04 15 0f 
00 03 04 15 10 
00 03 04 15 11 00 
00 03 04 15 17 
00 03 04 15 18 
00 03 04 15 19 
00 03 04 15 1f 
00 03 04 15 20 
00 03 04 1b 08 00 
00 03 04 1b 27 04 
00 03 04 1c 01 
00 03 04 1c 0f 
00 03 04 1c 10 00 
00 03 04 1c 17 
00 03 04 1c 1f 00 
00 03 04 1d 08 
00 03 04 1d 09 
00 03 04 24 00 
00 03 04 24 01 
00 03 04 24 08 
00 03 04 24 09 
00 03 04 24 0f 
00 03 04 24 1f 
00 03 04 24 27 
00 03 04 25 00 00 
00 03 04 25 10 00 
00 03 04 
00 03 08 00 03 04 
00 03 08 00 11 04 
00 03 08 00 17 04 
00 03 08 00 20 05 
00 03 08 00 
00 03 08 04 0a 00 
00 03 08 04 0b 07 
00 03 08 04 0d 00 
00 03 08 04 10 00 
00 03 08 04 16 00 
00 03 08 04 17 07 
00 03 08 04 18 00 
00 03 08 04 27 00 
00 03 08 05 03 00 
00 03 08 05 03 
00 03 08 05 0a 00 
00 03 08 05 0b 02 
00 03 08 05 0c 01 
00 03 08 05 0d 00 
00 03 08 05 0f 
00 03 08 05 10 00 
00 03 08 05 16 00 
00 03 08 05 17 02 
00 03 08 05 20 00 
00 03 08 05 
00 03 08 06 00 
00 03 08 06 03 00 
00 03 08 06 03 
00 03 08 06 0a 00 
00 03 08 06 0a 
00 03 08 06 0b 
00 03 08 06 0c 00 
00 03 08 06 0c 
00 03 08 06 0d 
00 03 08 06 0f 
00 03 08 06 10 01 
00 03 08 06 16 00 
00 03 08 06 18 00 
00 03 08 06 18 
00 03 08 06 1f 0e 
00 03 08 06 20 00 
00 03 08 06 20 
00 03 08 06 27 
00 03 08 07 03 00 
00 03 08 07 04 00 
00 03 08 07 0a 00 
00 03 08 07 0c 03 
00 03 08 07 0d 00 
00 03 08 0b 00 
00 03 08 0b 01 
00 03 08 0b 03 
00 03 08 0b 04 
00 03 08 0b 08 
00 03 08 0b 0a 
00 03 08 0b 0b 
00 03 08 0b 0c 
00 03 08 0b 0d 
00 03 08 0b 0f 
00 03 08 0b 10 05 
00 03 08 0b 16 05 
00 03 08 0b 16 
00 03 08 0b 1f 
00 03 08 0b 20 
00 03 08 0b 27 
00 03 08 0e 01 
00 03 08 0e 03 00 
00 03 08 0e 03 
00 03 08 0e 04 
00 03 08 0e 0a 00 
00 03 08 0e 0b 
00 03 08 0e 0c 00 
00 03 08 0e 0d 00 
00 03 08 0e 0d 
00 03 08 0e 10 00 
00 03 08 0e 11 06 
00 03 08 0e 16 00 
00 03 08 0e 17 06 
00 03 08 0e 19 
00 03 08 0e 1f 05 
00 03 08 0e 20 
00 03 08 0e 27 00 
00 03 08 0e 27 
00 03 08 13 00 00 
00 03 08 13 03 00 
00 03 08 13 04 00 
00 03 08 13 11 00 
00 03 08 13 16 00 
00 03 08 13 18 04 
00 03 08 13 27 00 
00 03 08 13 
00 03 08 14 09 
00 03 08 14 0a 
00 03 08 14 0c 
00 03 08 14 0d 
00 03 08 14 0f 
00 03 08 14 17 04 
00 03 08 1b 00 00 
00 03 08 1b 03 00 
00 03 08 1b 04 00 
00 03 08 1b 0d 00 
00 03 08 1b 10 00 
00 03 08 1b 11 04 
00 03 08 1b 17 04 
00 03 08 1b 27 00 
00 03 08 1c 03 00 
00 03 08 1c 0d 00 
00 03 08 1c 10 00 
00 03 08 1c 10 
00 03 08 1c 16 00 
00 03 08 1c 17 04 
00 03 08 1c 19 14 
00 03 08 1d 03 
00 03 08 1d 04 
00 03 08 1d 0c 00 
00 03 08 1d 0d 
00 03 08 1d 10 07 
00 03 08 1d 11 04 
00 03 08 1d 16 00 
00 03 08 1d 17 04 
00 03 08 1d 18 
00 03 08 1d 19 12 
00 03 08 1d 19 
00 03 08 1d 20 
00 03 08 1d 27 
00 03 08 24 00 
00 03 08 24 03 
00 03 08 24 04 
00 03 08 24 0a 
00 03 08 24 0d 
00 03 08 24 0f 
00 03 08 24 17 04 
00 03 08 24 1f 04 
00 03 08 24 27 
00 03 08 25 0c 00 
00 03 08 25 10 00 
00 03 08 25 17 04 
00 03 08 25 1f 00 
00 03 08 25 20 06 
00 03 09 04 03 00 
00 03 09 04 03 
00 03 09 04 08 00 
00 03 09 04 0c 07 
00 03 09 04 0e 00 
00 03 09 04 0f 00 
00 03 09 04 10 00 
00 03 09 04 16 06 
00 03 09 04 18 06 
00 03 09 04 1f 00 
00 03 09 04 27 04 
00 03 09 05 00 00 
00 03 09 05 02 02 
00 03 09 05 03 00 
00 03 09 05 04 00 
00 03 09 05 08 00 
00 03 09 05 0d 01 
00 03 09 05 0e 02 
00 03 09 05 0e 
00 03 09 05 0f 00 
00 03 09 05 10 00 
00 03 09 05 16 06 
00 03 09 05 19 06 
00 03 09 05 1f 01 
00 03 09 05 20 02 
00 03 09 05 
00 03 09 06 02 0b 
00 03 09 06 03 00 
00 03 09 06 04 1b 
00 03 09 06 08 00 
00 03 09 06 08 
00 03 09 06 0c 
00 03 09 06 0d 00 
00 03 09 06 0d 
00 03 09 06 0e 
00 03 09 06 0f 01 
00 03 09 06 10 01 
00 03 09 06 11 01 
00 03 09 06 16 04 
00 03 09 06 1f 02 
00 03 09 06 27 00 
00 03 09 06 
00 03 09 07 03 03 
00 03 09 07 08 03 
00 03 09 07 0d 03 
00 03 09 07 0e 1b 
00 03 09 07 0f 03 
00 03 09 07 10 03 
00 03 09 07 11 0b 
00 03 09 07 16 0c 
00 03 09 07 18 1d 
00 03 09 07 1f 03 
00 03 09 07 20 1d 
00 03 09 07 27 1c 
00 03 09 07 
00 03 09 0b 27 0c 
00 03 09 0c 02 04 
00 03 09 0c 08 00 
00 03 09 0c 0d 00 
00 03 09 0c 0e 00 
00 03 09 0c 10 06 
00 03 09 0c 17 
00 03 09 0c 1f 05 
00 03 09 0c 27 04 
00 03 09 0c 
00 03 09 0e 02 04 
00 03 09 0e 03 
00 03 09 0e 04 
00 03 09 0e 08 00 
00 03 09 0e 0d 00 
00 03 09 0e 0e 00 
00 03 09 0e 10 06 
00 03 09 0e 11 04 
00 03 09 0e 11 
00 03 09 0e 16 
00 03 09 0e 19 
00 03 09 0e 1f 05 
00 03 09 0e 20 
00 03 09 0e 27 04 
00 03 09 13 00 
00 03 09 13 0f 00 
00 03 09 13 11 04 
00 03 09 13 18 0b 
00 03 09 13 27 04 
00 03 09 13 
00 03 09 14 08 
00 03 09 14 0e 
00 03 09 14 11 10 
00 03 09 14 16 15 
00 03 09 14 20 16 
00 03 09 15 00 
00 03 09 15 03 
00 03 09 15 0d 00 
00 03 09 15 0e 00 
00 03 09 15 0f 04 
00 03 09 15 10 11 
00 03 09 15 11 11 
00 03 09 15 1f 11 
00 03 09 1b 0e 00 
00 03 09 1b 0f 00 
00 03 09 1b 10 04 
00 03 09 1b 11 12 
00 03 09 1b 19 1d 
00 03 09 1b 19 
00 03 09 1b 1f 05 
00 03 09 1b 20 1d 
00 03 09 1b 20 
00 03 09 1c 0e 00 
00 03 09 1c 0f 00 
00 03 09 1c 10 04 
00 03 09 1c 16 
00 03 09 1c 17 04 
00 03 09 1c 1f 04 
00 03 09 1d 00 04 
00 03 09 1d 02 
00 03 09 1d 03 
00 03 09 1d 0d 00 
00 03 09 1d 0e 04 
00 03 09 1d 11 0b 
00 03 09 1d 11 
00 03 09 1d 16 
00 03 09 1d 18 04 
00 03 09 1d 18 
00 03 09 1d 19 
00 03 09 1d 20 
00 03 09 1d 27 
00 03 09 1d 
00 03 09 24 02 04 
00 03 09 24 0e 04 
00 03 09 24 0f 00 
00 03 09 24 10 04 
00 03 09 24 18 0b 
00 03 09 24 1f 04 
00 03 09 24 27 04 
00 03 09 24 
00 03 09 25 02 04 
00 03 09 25 04 04 
00 03 09 25 0d 00 
00 03 09 25 0e 04 
00 03 09 25 0f 00 
00 03 09 25 10 04 
00 03 09 25 11 04 
00 03 09 25 27 04 
00 03 0e 00 03 
00 03 0e 00 09 05 
00 03 0e 00 19 04 
00 03 0e 04 00 
00 03 0e 04 02 00 
00 03 0e 04 03 
00 03 0e 04 08 00 
00 03 0e 04 10 00 
00 03 0e 04 11 06 
00 03 0e 04 11 
00 03 0e 04 27 00 
00 03 0e 05 00 00 
00 03 0e 05 02 00 
00 03 0e 05 03 00 
00 03 0e 05 08 00 
00 03 0e 05 09 00 
00 03 0e 05 0a 01 
00 03 0e 05 10 00 
00 03 0e 05 16 01 
00 03 0e 05 19 00 
00 03 0e 05 1f 00 
00 03 0e 05 20 00 
00 03 0e 06 00 
00 03 0e 06 02 00 
00 03 0e 06 02 
00 03 0e 06 03 00 
00 03 0e 06 03 
00 03 0e 06 04 
00 03 0e 06 08 00 
00 03 0e 06 08 
00 03 0e 06 09 01 
00 03 0e 06 09 
00 03 0e 06 0a 00 
00 03 0e 06 0a 
00 03 0e 06 10 01 
00 03 0e 06 11 00 
00 03 0e 06 16 00 
00 03 0e 06 18 00 
00 03 0e 06 19 00 
00 03 0e 06 1f 01 
00 03 0e 06 1f 
00 03 0e 06 20 01 
00 03 0e 06 20 
00 03 0e 06 27 00 
00 03 0e 06 27 
00 03 0e 07 02 03 
00 03 0e 07 08 03 
00 03 0e 07 09 03 
00 03 0e 07 0a 03 
00 03 0e 07 10 03 
00 03 0e 07 11 0b 
00 03 0e 07 16 03 
00 03 0e 07 19 03 
00 03 0e 07 1f 03 
00 03 0e 07 20 03 
00 03 0e 07 27 03 
00 03 0e 0b 00 
00 03 0e 0b 01 
00 03 0e 0b 02 
00 03 0e 0b 03 
00 03 0e 0b 04 
00 03 0e 0b 08 
00 03 0e 0b 09 
00 03 0e 0b 0a 
00 03 0e 0b 10 05 
00 03 0e 0b 1f 
00 03 0e 0b 20 
00 03 0e 0b 27 
00 03 0e 0c 00 
00 03 0e 0c 01 
00 03 0e 0c 03 00 
00 03 0e 0c 03 
00 03 0e 0c 08 00 
00 03 0e 0c 09 00 
00 03 0e 0c 10 00 
00 03 0e 0c 11 00 
00 03 0e 0c 19 00 
00 03 0e 0c 1f 04 
00 03 0e 0c 1f 
00 03 0e 0c 27 00 
00 03 0e 0e 02 00 
00 03 0e 0e 02 
00 03 0e 0e 03 00 
00 03 0e 0e 08 00 
00 03 0e 0e 08 
00 03 0e 0e 09 00 
00 03 0e 0e 0a 00 
00 03 0e 0e 10 00 
00 03 0e 0e 11 00 
00 03 0e 0e 16 00 
00 03 0e 0e 18 
00 03 0e 0e 19 00 
00 03 0e 0e 1f 04 
00 03 0e 0e 1f 
00 03 0e 0e 27 00 
00 03 0e 0e 27 
00 03 0e 13 00 
00 03 0e 13 02 00 
00 03 0e 13 03 
00 03 0e 13 16 04 
00 03 0e 13 27 04 
00 03 0e 13 
00 03 0e 14 00 
00 03 0e 14 02 
00 03 0e 14 03 
00 03 0e 14 04 
00 03 0e 14 08 
00 03 0e 14 09 
00 03 0e 14 0a 
00 03 0e 14 11 
00 03 0e 14 16 
00 03 0e 14 19 00 
00 03 0e 14 19 
00 03 0e 14 27 
00 03 0e 14 
00 03 0e 15 00 
00 03 0e 15 03 
00 03 0e 15 08 00 
00 03 0e 15 0a 00 
00 03 0e 15 10 00 
00 03 0e 15 11 00 
00 03 0e 15 16 00 
00 03 0e 15 18 04 
00 03 0e 15 19 00 
00 03 0e 15 27 04 
00 03 0e 15 
00 03 0e 1b 02 00 
00 03 0e 1b 08 00 
00 03 0e 1b 19 00 
00 03 0e 1c 02 00 
00 03 0e 1c 03 
00 03 0e 1c 04 
00 03 0e 1c 08 00 
00 03 0e 1c 09 
00 03 0e 1c 10 00 
00 03 0e 1c 19 00 
00 03 0e 1c 
00 03 0e 1d 00 
00 03 0e 1d 02 
00 03 0e 1d 04 
00 03 0e 1d 08 04 
00 03 0e 1d 0a 00 
00 03 0e 1d 11 00 
00 03 0e 1d 19 00 
00 03 0e 24 00 
00 03 0e 24 02 
00 03 0e 24 03 
00 03 0e 24 04 
00 03 0e 24 08 
00 03 0e 24 09 
00 03 0e 24 11 
00 03 0e 24 16 20 
00 03 0e 24 1f 
00 03 0e 24 27 
00 03 0e 25 02 00 
00 03 0e 25 0a 00 
00 03 0e 25 10 00 
00 03 0e 25 16 00 
00 03 0e 25 19 00 
00 03 0e 25 1f 00 
00 03 0f 00 09 04 
00 03 0f 00 10 04 
00 03 0f 00 17 05 
00 03 0f 00 18 05 
00 03 0f 00 19 04 
00 03 0f 00 1f 04 
00 03 0f 00 27 04 
00 03 0f 00 
00 03 0f 04 02 00 
00 03 0f 04 03 00 
00 03 0f 04 04 00 
00 03 0f 04 08 00 
00 03 0f 04 09 00 
00 03 0f 04 0a 00 
00 03 0f 04 10 00 
00 03 0f 04 16 00 
00 03 0f 04 17 00 
00 03 0f 04 18 00 
00 03 0f 04 1f 00 
00 03 0f 04 27 00 
00 03 0f 05 02 01 
00 03 0f 05 04 01 
00 03 0f 05 08 00 
00 03 0f 05 09 00 
00 03 0f 05 0a 01 
00 03 0f 05 0b 01 
00 03 0f 05 0c 00 
00 03 0f 05 10 01 
00 03 0f 05 16 01 
00 03 0f 05 17 06 
00 03 0f 05 19 00 
00 03 0f 05 1f 00 
00 03 0f 05 20 01 
00 03 0f 06 00 
00 03 0f 06 02 00 
00 03 0f 06 02 
00 03 0f 06 03 00 
00 03 0f 06 03 
00 03 0f 06 04 
00 03 0f 06 09 00 
00 03 0f 06 09 
00 03 0f 06 0a 
00 03 0f 06 0b 00 
00 03 0f 06 0b 
00 03 0f 06 0c 
00 03 0f 06 10 02 
00 03 0f 06 11 00 
00 03 0f 06 18 03 
00 03 0f 06 18 
00 03 0f 06 19 00 
00 03 0f 06 1f 01 
00 03 0f 06 1f 
00 03 0f 06 20 02 
00 03 0f 06 27 00 
00 03 0f 06 27 
00 03 0f 07 02 03 
00 03 0f 07 04 03 
00 03 0f 07 08 03 
00 03 0f 07 09 03 
00 03 0f 07 0b 03 
00 03 0f 07 0c 03 
00 03 0f 07 10 03 
00 03 0f 07 11 0b 
00 03 0f 07 16 03 
00 03 0f 07 17 1b 
00 03 0f 07 18 1b 
00 03 0f 07 19 03 
